player,days_missed,games_missed
/rodrigo-becao/profil/spieler/410158,7,2
/patrik-sigurdur-gunnarsson/profil/spieler/429563,0,0
/mattias-bjarsmyr/profil/spieler/30386,139,20
/stefan-radu/profil/spieler/44420,266,39
/evgeni-kharin/profil/spieler/193464,0,0
/edwar-lopez/profil/spieler/572077,0,0
/edu-campabadal/profil/spieler/126722,378,41
/konstantin-pliev/profil/spieler/394400,0,0
/richard-smallwood/profil/spieler/158713,0,0
/jordy-clasie/profil/spieler/104223,191,25
/adama-traore/profil/spieler/204103,116,19
/serge-aurier/profil/spieler/127032,195,43
/hector-bellerin/profil/spieler/191217,263,43
/andres-lioi/profil/spieler/563336,0,0
/jan-arie-van-der-heijden/profil/spieler/45538,136,20
/mahmut-tekdemir/profil/spieler/54177,140,26
/almamy-toure/profil/spieler/216181,370,46
/jack-lankester/profil/spieler/602544,0,0
/bressan/profil/spieler/256453,47,3
/brandt-bronico/profil/spieler/271183,0,0
/andres-renteria/profil/spieler/233007,12,3
/erik-durm/profil/spieler/93922,570,94
/maciej-rybus/profil/spieler/59597,317,57
/kevin-stewart/profil/spieler/200782,49,9
/olamide-shodipo/profil/spieler/401268,0,0
/daniel-steininger/profil/spieler/195720,131,18
/georgi-schennikov/profil/spieler/70097,521,67
/ben-wiles/profil/spieler/542471,0,0
/bruno-fernandes/profil/spieler/240306,0,0
/kelyn-rowe/profil/spieler/183118,78,13
/luca-siligardi/profil/spieler/86079,294,35
/alexander-rossipal/profil/spieler/296188,142,16
/jubal/profil/spieler/149928,252,5
/vukasin-jovanovic/profil/spieler/264140,105,22
/david-atanga/profil/spieler/254284,74,17
/davinson-sanchez/profil/spieler/341429,50,15
/daan-klomp/profil/spieler/400671,0,0
/rodrigo-arciero/profil/spieler/322649,0,0
/mauricio-pereyra/profil/spieler/102452,44,9
/johannes-flum/profil/spieler/38415,483,64
/josh-tymon/profil/spieler/419929,0,0
/ali-adnan/profil/spieler/261611,44,6
/kwadwo-asamoah/profil/spieler/63531,452,78
/lukas-frode/profil/spieler/153628,66,12
/matthias-verreth/profil/spieler/292817,0,0
/tom-barlow/profil/spieler/509916,0,0
/mauricio-toni/profil/spieler/540299,0,0
/waldemar-sobota/profil/spieler/110852,156,21
/ilya-abaev/profil/spieler/15569,61,14
/adam-armstrong/profil/spieler/250426,19,3
/michael-frey/profil/spieler/147043,481,62
/enzo-loiodice/profil/spieler/581781,30,5
/gael-clichy/profil/spieler/7449,316,59
/jackson-irvine/profil/spieler/192557,36,4
/joao-lopes/profil/spieler/547553,0,0
/bram-nuytinck/profil/spieler/104597,258,40
/tin-jedvaj/profil/spieler/206386,402,55
/claudio-spinelli/profil/spieler/504882,0,0
/carraca/profil/spieler/291941,0,0
/kikas/profil/spieler/383807,23,4
/atakan-akkaynak/profil/spieler/327542,0,0
/luca-zidane/profil/spieler/283489,231,32
/dario-melnjak/profil/spieler/238500,0,0
/james-mcclean/profil/spieler/85935,31,3
/joaquin-correa/profil/spieler/227081,79,15
/ruben-rochina/profil/spieler/67548,221,29
/benjamin-pavard/profil/spieler/353366,92,8
/thomas-bruns/profil/spieler/172202,29,5
/chadrac-akolo/profil/spieler/247459,561,35
/chris-mepham/profil/spieler/480987,0,0
/papy-djilobodji/profil/spieler/136610,21,3
/michael-de-leeuw/profil/spieler/110906,417,54
/gonzalo-asis/profil/spieler/549958,0,0
/borja-valle/profil/spieler/176067,41,6
/felix-platte/profil/spieler/195782,773,88
/pol-llonch/profil/spieler/205276,18,3
/callum-elder/profil/spieler/271997,0,0
/abel-hernandez/profil/spieler/76608,784,127
/joao-novais/profil/spieler/228940,0,0
/charles/profil/spieler/16335,108,18
/jozabed-sanchez/profil/spieler/207924,54,8
/marcelo/profil/spieler/190185,232,22
/lionel-carole/profil/spieler/11530,101,20
/fabio-pacheco/profil/spieler/111200,39,6
/sebastian-rode/profil/spieler/44466,468,79
/fredy-montero/profil/spieler/73852,58,13
/francesco-magnanelli/profil/spieler/7093,261,38
/pablo-fornals/profil/spieler/357885,18,3
/miiko-albornoz/profil/spieler/75852,207,23
/tim-van-de-berg/profil/spieler/447827,0,0
/maximilian-bauer/profil/spieler/388363,13,2
/ryan-williams/profil/spieler/192239,0,0
/caner-cavlan/profil/spieler/136550,32,1
/gonzalo-maroni/profil/spieler/441385,0,0
/zeki-yavru/profil/spieler/98131,48,11
/johannes-van-den-bergh/profil/spieler/31218,242,39
/nicolas-linares/profil/spieler/534616,0,0
/roberto-piccoli/profil/spieler/432092,0,0
/jimmy-briand/profil/spieler/18909,285,33
/sory-kaba/profil/spieler/355689,14,2
/justen-glad/profil/spieler/334597,58,8
/semi-ajayi/profil/spieler/251912,0,0
/kike-marquez/profil/spieler/101733,0,0
/james-chester/profil/spieler/73482,220,33
/ben-alnwick/profil/spieler/27036,30,5
/hassane-kamara/profil/spieler/290017,81,10
/joe-mattock/profil/spieler/49611,0,0
/emil-krafth/profil/spieler/184528,124,17
/cyrus-christie/profil/spieler/158623,95,16
/carlos-pita/profil/spieler/34566,0,0
/nicolas-schiappacasse/profil/spieler/345473,16,2
/tolgay-arslan/profil/spieler/53536,397,56
/tobias-reithmeir/profil/spieler/420298,0,0
/sean-klaiber/profil/spieler/268113,250,34
/jannik-pohl/profil/spieler/288432,106,11
/gaston-campi/profil/spieler/292174,0,0
/jasmin-kurtic/profil/spieler/85825,72,12
/matheus-reis/profil/spieler/379249,0,0
/federico-mattiello/profil/spieler/200194,702,58
/miles-robinson/profil/spieler/468022,0,0
/jose-luis-palomino/profil/spieler/125020,55,10
/nathaniel-clyne/profil/spieler/85177,302,52
/francesco-acerbi/profil/spieler/131075,199,30
/tim-chow/profil/spieler/196693,9,2
/cole-skuse/profil/spieler/48094,0,0
/daniel-lasure/profil/spieler/336736,77,15
/sergi-palencia/profil/spieler/268176,210,22
/kevin-vazquez/profil/spieler/221315,78,9
/raphael-framberger/profil/spieler/146163,621,69
/anton-belov/profil/spieler/425746,0,0
/nelson-semedo/profil/spieler/231572,143,28
/andre-zambo-anguissa/profil/spieler/354361,78,13
/marc-aurele-caillard/profil/spieler/205465,0,0
/arturo-vidal/profil/spieler/37666,174,21
/luciano-abecasis/profil/spieler/149435,0,0
/alexis-maldonado/profil/spieler/444100,0,0
/filip-kusic/profil/spieler/217285,0,0
/laurent-depoitre/profil/spieler/90583,32,6
/michel-vorm/profil/spieler/26276,267,32
/theodor-gebre-selassie/profil/spieler/60632,125,16
/vladimir-poluyakhtov/profil/spieler/58429,0,0
/oussama-tannane/profil/spieler/235540,316,47
/dusan-vlahovic/profil/spieler/357498,0,0
/diego-lainez/profil/spieler/371174,23,4
/thomas-amilivia/profil/spieler/639767,0,0
/stefan-posch/profil/spieler/223974,169,18
/agustin-allione/profil/spieler/189411,144,20
/romain-metanire/profil/spieler/154209,0,0
/nahitan-nandez/profil/spieler/315063,31,9
/jake-livermore/profil/spieler/61832,0,0
/paolo-goltz/profil/spieler/55183,104,18
/aleksandar-katai/profil/spieler/139915,20,2
/oumar-niasse/profil/spieler/209781,0,0
/aymen-barkok/profil/spieler/315332,44,2
/filip-djuricic/profil/spieler/94307,70,8
/klaus-gjasula/profil/spieler/57598,209,22
/benjamin-mendy/profil/spieler/157495,506,101
/luciano-slagveer/profil/spieler/187298,123,21
/marc-muniesa/profil/spieler/74228,461,54
/lechii-sadulaev/profil/spieler/623553,0,0
/kenedy/profil/spieler/281404,121,12
/melvyn-lorenzen/profil/spieler/143121,568,65
/manu-garcia/profil/spieler/76273,0,0
/leon-musaev/profil/spieler/375668,0,0
/denis-glushakov/profil/spieler/55336,80,17
/tiago-mesquita/profil/spieler/130622,229,28
/murat-yildirim/profil/spieler/35530,31,4
/jose-valencia/profil/spieler/119183,333,43
/filippo-costa/profil/spieler/197743,64,10
/marcel-schmelzer/profil/spieler/35208,245,40
/jean-kevin-augustin/profil/spieler/264956,33,6
/cheikh-mbengue/profil/spieler/56795,133,25
/jonathan-sandoval/profil/spieler/74268,0,0
/luciano-vietto/profil/spieler/214316,59,10
/ivan-radovanovic/profil/spieler/46105,564,60
/nicklas-pedersen/profil/spieler/44588,191,21
/alfie-mawson/profil/spieler/287431,193,27
/enzo-kalinski/profil/spieler/67818,0,0
/reece-burke/profil/spieler/264220,0,0
/yuri-nesterenko/profil/spieler/147072,0,0
/daniel-bentley/profil/spieler/136401,0,0
/manuel-fernandes/profil/spieler/16791,391,54
/federico-marchetti/profil/spieler/22318,353,53
/willian-jose/profil/spieler/122155,137,18
/elias-gomez/profil/spieler/302139,0,0
/manu-barreiro/profil/spieler/72484,13,0
/oliver-norwood/profil/spieler/73547,0,0
/eric-alexander/profil/spieler/146031,140,23
/mevlut-erdinc/profil/spieler/38360,100,21
/takashi-usami/profil/spieler/111881,153,27
/lucas-woudenberg/profil/spieler/221766,10,2
/jonas-knudsen/profil/spieler/144904,0,0
/caleb-stanko/profil/spieler/190269,384,46
/ponck/profil/spieler/341516,0,0
/dairon-asprilla/profil/spieler/260381,30,5
/lucas-moura/profil/spieler/77100,88,16
/andrew-surman/profil/spieler/29975,317,48
/robin-koch/profil/spieler/328784,0,0
/viktor-vasin/profil/spieler/60134,661,82
/lucas-melano/profil/spieler/220753,0,0
/grzegorz-krychowiak/profil/spieler/45184,88,22
/iago-herrerin/profil/spieler/71570,91,11
/mikhail-lysov/profil/spieler/289590,0,0
/ben-thompson/profil/spieler/337062,0,0
/joe-bryan/profil/spieler/194460,47,7
/brian-rowe/profil/spieler/213545,48,10
/matt-crooks/profil/spieler/169416,60,9
/omer-sismanoglu/profil/spieler/50774,360,60
/kirill-panchenko/profil/spieler/106675,230,30
/delano-van-crooij/profil/spieler/159143,0,0
/hilal-ben-moussa/profil/spieler/223405,344,46
/tyler-adams/profil/spieler/332705,63,10
/henk-veerman/profil/spieler/271743,212,24
/hakan-ozmert/profil/spieler/17465,327,52
/eric-remedi/profil/spieler/362364,10,1
/anibal-godoy/profil/spieler/161671,30,4
/alper-potuk/profil/spieler/99186,185,32
/christian-martinez/profil/spieler/419247,10,1
/mikhail-levashov/profil/spieler/148028,26,5
/washington-camacho/profil/spieler/76490,32,4
/yvon-mvogo/profil/spieler/147051,53,8
/rafael-crivellaro/profil/spieler/145692,76,10
/christopher-handke/profil/spieler/57704,78,8
/jamilu-collins/profil/spieler/254934,0,0
/florian-baak/profil/spieler/296345,83,11
/alex-tayo-akande/profil/spieler/209778,72,7
/aytac-kara/profil/spieler/159908,343,37
/ozer-hurmaci/profil/spieler/45004,464,66
/malcom/profil/spieler/323704,0,0
/brad-smith/profil/spieler/175745,338,36
/saad-abdul-salaam/profil/spieler/270532,20,2
/ibrahima-cisse/profil/spieler/160380,148,18
/gavin-massey/profil/spieler/148258,0,0
/konrad-laimer/profil/spieler/223967,130,14
/aleksey-gritsaenko/profil/spieler/379634,40,4
/artem-golubev/profil/spieler/375663,0,0
/jack-price/profil/spieler/129062,0,0
/michael-ihiekwe/profil/spieler/145923,0,0
/adrian-dalmau/profil/spieler/288228,49,5
/matias-vecino/profil/spieler/143812,160,25
/enis-bardhi/profil/spieler/245014,7,2
/chechu-dorado/profil/spieler/70898,179,27
/mikel-merino/profil/spieler/338424,130,18
/johannes-wurtz/profil/spieler/93926,163,14
/sebastian-villa/profil/spieler/493000,0,0
/michael-ratajczak/profil/spieler/1257,22,4
/mbilla-etame/profil/spieler/78798,486,71
/josh-vela/profil/spieler/173804,68,14
/vladislav-ignatjev/profil/spieler/51897,29,6
/makhete-diop/profil/spieler/124757,0,0
/leandro-sapetti/profil/spieler/149486,29,3
/ferhat-oztorun/profil/spieler/37839,82,18
/santi-mina/profil/spieler/255653,88,13
/calvin-verdonk/profil/spieler/258364,3,2
/hassani-dotson/profil/spieler/636081,0,0
/mike-te-wierik/profil/spieler/155806,97,15
/victor-cabrera/profil/spieler/353463,149,24
/matteo-scozzarella/profil/spieler/85208,288,32
/ryan-bennett/profil/spieler/67252,54,10
/mads-bech-sorensen/profil/spieler/372240,0,0
/oliver-baumann/profil/spieler/55089,8,2
/ogenyi-onazi/profil/spieler/131709,316,43
/baptiste-santamaria/profil/spieler/285323,0,0
/fede-vico/profil/spieler/162079,0,0
/joao-camacho/profil/spieler/268732,53,9
/arkadiusz-milik/profil/spieler/191891,394,72
/joao-palhinha/profil/spieler/257455,4,1
/karl-toko-ekambi/profil/spieler/315110,0,0
/bilal-kisa/profil/spieler/7444,435,73
/rudy-gestede/profil/spieler/39908,0,0
/lucas-olaza/profil/spieler/216240,131,16
/vitor-bruno/profil/spieler/130635,0,0
/otavio/profil/spieler/312314,0,0
/cristian-borja/profil/spieler/356099,15,2
/ollie-watkins/profil/spieler/324358,0,0
/leandro-paredes/profil/spieler/166237,145,17
/duvan-vergara/profil/spieler/413658,0,0
/dmitri-kombarov/profil/spieler/38782,38,6
/fernando-monetti/profil/spieler/69815,182,21
/carlos-pomares/profil/spieler/238872,0,0
/bastos/profil/spieler/195810,88,16
/daniel-carvajal/profil/spieler/138927,388,61
/abduhamit-abdugheni/profil/spieler/449191,0,0
/ceyhun-gulselam/profil/spieler/37216,48,9
/lorenzo-de-silvestri/profil/spieler/33571,276,31
/kevin-muller/profil/spieler/43824,44,6
/facundo-roncaglia/profil/spieler/61546,119,15
/dominic-calvert-lewin/profil/spieler/306024,122,12
/remi-matthews/profil/spieler/196722,92,14
/nayef-aguerd/profil/spieler/361914,0,0
/billy-jones/profil/spieler/36866,196,24
/wilfried-kanga/profil/spieler/395523,0,0
/filipe-melo/profil/spieler/134580,272,45
/mike-maignan/profil/spieler/182906,113,19
/nicky-beloko/profil/spieler/382774,0,0
/riccardo-meggiorini/profil/spieler/28936,315,37
/karim-benzema/profil/spieler/18922,244,40
/emmanuel-mas/profil/spieler/77153,6,0
/damian-szymanski/profil/spieler/259881,159,20
/diego-mercado/profil/spieler/556049,0,0
/bernardo/profil/spieler/364258,86,11
/emanuel-taffertshofer/profil/spieler/196785,40,6
/mathias-jensen/profil/spieler/319859,157,23
/edin-visca/profil/spieler/109217,119,21
/ramon-azeez/profil/spieler/131667,84,11
/cris/profil/spieler/24946,69,12
/luke-steele/profil/spieler/3539,0,0
/niklas-moisander/profil/spieler/5017,353,60
/abdoulay-diaby/profil/spieler/148396,156,20
/dmitri-stotskiy/profil/spieler/124700,0,0
/mats-hummels/profil/spieler/39728,77,11
/wesley-hoolahan/profil/spieler/24589,0,0
/michael-breij/profil/spieler/258511,0,0
/matias-romero/profil/spieler/605721,0,0
/mike-havekotte/profil/spieler/206743,0,0
/abdon-prats/profil/spieler/177452,17,2
/nejc-skubic/profil/spieler/91434,13,3
/jordan-harvey/profil/spieler/39354,31,7
/thomas-monconduit/profil/spieler/127182,0,0
/nordi-mukiele/profil/spieler/348026,0,0
/jeremiah-gutjahr/profil/spieler/402838,0,0
/pol-lirola/profil/spieler/298975,135,15
/bekim-balaj/profil/spieler/99137,16,2
/diego-demme/profil/spieler/82070,109,9
/edgar-prib/profil/spieler/60028,808,92
/toni-kroos/profil/spieler/31909,199,38
/wilfrid-kaptoum/profil/spieler/256120,565,70
/alhassane-keita/profil/spieler/197734,0,0
/sokratis/profil/spieler/34322,65,12
/radosav-petrovic/profil/spieler/75296,63,11
/kevin-mac-allister/profil/spieler/428920,120,0
/tim-skarke/profil/spieler/287920,69,10
/fernando-godoy/profil/spieler/130452,6,1
/ismail-koybasi/profil/spieler/74641,766,98
/ola-kamara/profil/spieler/62067,86,10
/george-byers/profil/spieler/240083,0,0
/roland-sallai/profil/spieler/332798,193,24
/tyrone-mears/profil/spieler/14050,331,53
/victor-laguardia/profil/spieler/67080,785,71
/alexander-gonzalez/profil/spieler/147562,106,14
/serkan-kirintili/profil/spieler/16058,111,18
/emiliano-moretti/profil/spieler/5755,66,12
/chung-yong-lee/profil/spieler/81801,426,79
/daniel-butterworth/profil/spieler/478637,0,0
/shamit-shome/profil/spieler/423445,69,9
/michael-barrios/profil/spieler/313286,25,3
/jimmy-durmaz/profil/spieler/80205,114,24
/vedat-muriqi/profil/spieler/256267,0,0
/santiago-mosquera/profil/spieler/490621,52,7
/raheem-sterling/profil/spieler/134425,66,12
/bjorn-engels/profil/spieler/193469,546,99
/vyacheslav-podberezkin/profil/spieler/207528,195,15
/senad-lulic/profil/spieler/61449,320,51
/jimmy-maurer/profil/spieler/183337,0,0
/jalil-elias/profil/spieler/376859,0,0
/joaquin-varela/profil/spieler/553421,0,0
/nicolo-zaniolo/profil/spieler/392085,0,0
/marcelo-mino/profil/spieler/508135,0,0
/roy-beerens/profil/spieler/25427,320,34
/giannelli-imbula/profil/spieler/130756,10,1
/danil-stepanov/profil/spieler/456182,0,0
/marcelo-saracchi/profil/spieler/373916,45,9
/ryo-miyaichi/profil/spieler/129688,1207,121
/patrik-schick/profil/spieler/242086,106,19
/pierluigi-gollini/profil/spieler/244192,0,0
/federico-fazio/profil/spieler/45314,103,25
/jay-roy-grot/profil/spieler/360517,28,4
/matias-kranevitter/profil/spieler/240900,0,0
/andres-ponce/profil/spieler/308256,29,4
/denis-odoi/profil/spieler/59641,7,2
/manuel-lazzari/profil/spieler/331401,39,6
/darren-potter/profil/spieler/22231,0,0
/rurik-gislason/profil/spieler/15961,238,33
/james-igbekeme/profil/spieler/375849,21,3
/erik-lamela/profil/spieler/111630,604,90
/pascal-testroet/profil/spieler/53521,530,73
/lorenzo-melgarejo/profil/spieler/127822,49,8
/gaston-pereiro/profil/spieler/264116,4,1
/florian-carstens/profil/spieler/334543,0,0
/roman-martinez/profil/spieler/53134,0,0
/alex-lopez/profil/spieler/166674,0,0
/tomas-cardona/profil/spieler/422700,0,0
/georgi-melkadze/profil/spieler/281552,32,4
/hector-verdes/profil/spieler/57954,43,3
/vicente-gomez/profil/spieler/153236,157,10
/marcin-kaminski/profil/spieler/129358,70,11
/boulaye-dia/profil/spieler/626913,0,0
/moussa-diaby/profil/spieler/395516,0,0
/javier-mascherano/profil/spieler/19981,219,37
/keinan-davis/profil/spieler/412660,0,0
/joe-newell/profil/spieler/185342,0,0
/saman-ghoddos/profil/spieler/204294,35,5
/anthony-jackson-hamel/profil/spieler/333093,13,2
/mert-gunok/profil/spieler/51894,63,10
/diego-capel/profil/spieler/27471,151,19
/elias-pereyra/profil/spieler/576027,0,0
/andrea-petagna/profil/spieler/199258,0,0
/agustin-heredia/profil/spieler/570420,0,0
/david-texeira/profil/spieler/143182,127,31
/karim-rekik/profil/spieler/182579,281,72
